branch_id,branch_category,branch_name,kota,provinsi,rating
13853,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Langsa,Aceh,4.4
61789,Apotek,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4
31318,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Banda Aceh,Aceh,4.9
36671,Apotek,Kimia Farma - Apotek,Deli Serdang,Sumatera Utara,4.9
96005,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4
82636,Apotek,Kimia Farma - Apotek,Palu,Sulawesi Tengah,4.7
76725,Apotek,Kimia Farma - Apotek,Subang,Jawa Barat,4.9
46982,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Sibolga,Sumatera Utara,4.1
61064,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Surabaya,Jawa Timur,4.2
35578,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Banjarmasin,Kalimantan Selatan,4.4
58094,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kupang,Nusa Tenggara Timur,4.8
16579,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tanjungpinang,Kepulauan Riau,5
21516,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tomohon,Sulawesi Utara,4.7
57104,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,3.9
12972,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Ternate,Maluku Utara,4.5
25219,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Batam,Kepulauan Riau,4.3
23255,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,4.7
68313,Apotek,Kimia Farma - Apotek,Palembang,Sumatera Selatan,4.8
65948,Apotek,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4.4
58098,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Yogyakarta,DI Yogyakarta,4.9
43248,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Probolinggo,Jawa Timur,4.8
96803,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Ciamis,Jawa Barat,4.9
65740,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4
71130,Apotek,Kimia Farma - Apotek,Probolinggo,Jawa Timur,4
94038,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Deli Serdang,Sumatera Utara,4.2
35437,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Gorontalo,Gorontalo,4.3
85807,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Palembang,Sumatera Selatan,4.9
38307,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Jakarta,DKI Jakarta,4.2
30515,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Jayapura,Papua,4.8
70165,Apotek,Kimia Farma - Apotek,Bandung,Jawa Barat,4.2
53570,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Padang Sidempuan,Sumatera Utara,4.2
25254,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tasikmalaya,Jawa Barat,4.6
26025,Apotek,Kimia Farma - Apotek,Kotamobagu,Sulawesi Utara,4.8
51302,Apotek,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.6
71869,Apotek,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.1
62295,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Probolinggo,Jawa Timur,4.1
41814,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Subang,Jawa Barat,4
21490,Apotek,Kimia Farma - Apotek,Jayapura,Papua,4.1
52060,Apotek,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.2
92115,Apotek,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.5
78158,Apotek,Kimia Farma - Apotek,Palu,Sulawesi Tengah,4.1
13782,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,4
96754,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Lhokseumawe,Aceh,4.4
73814,Apotek,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.7
41296,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Samarinda,Kalimantan Timur,4.8
79811,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Pekanbaru,Riau,4.7
98676,Apotek,Kimia Farma - Apotek,Malang,Jawa Timur,4.4
43134,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Denpasar,Bali,4.4
49260,Apotek,Kimia Farma - Apotek,Ambon,Maluku,4.2
94905,Apotek,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.5
98300,Apotek,Kimia Farma - Apotek,Subang,Jawa Barat,4.9
13531,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bontang,Kalimantan Timur,4
94162,Apotek,Kimia Farma - Apotek,Samarinda,Kalimantan Timur,5
30926,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.2
42069,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sibolga,Sumatera Utara,4.4
98837,Apotek,Kimia Farma - Apotek,Bandung,Jawa Barat,4.6
37602,Apotek,Kimia Farma - Apotek,Garut,Jawa Barat,4.5
44604,Apotek,Kimia Farma - Apotek,Bandung,Jawa Barat,4.2
14799,Apotek,Kimia Farma - Apotek,Ambon,Maluku,4.6
31572,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Padang,Sumatera Barat,4
14621,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kupang,Nusa Tenggara Timur,4.6
31737,Apotek,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,4.2
66961,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Cirebon,Jawa Barat,4.7
27968,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pontianak,Kalimantan Barat,5
18235,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pekanbaru,Riau,4.8
64844,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tasikmalaya,Jawa Barat,4.1
47547,Apotek,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,4.5
28460,Apotek,Kimia Farma - Apotek,Jambi,Jambi,4.2
98345,Apotek,Kimia Farma - Apotek,Makassar,Sulawesi Selatan,4.7
94478,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Padang Sidempuan,Sumatera Utara,4.5
19262,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Jakarta,DKI Jakarta,4.3
34017,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Karawang,Jawa Barat,4
97894,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Subang,Jawa Barat,4.5
18250,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Jakarta,DKI Jakarta,4.4
92269,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sorong,Papua Barat,4.9
40671,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Dumai,Riau,5
12394,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,4.7
20505,Apotek,Kimia Farma - Apotek,Cilacap,Jawa Tengah,4.5
96065,Apotek,Kimia Farma - Apotek,Karawang,Jawa Barat,5
89952,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Manado,Sulawesi Utara,4.4
30242,Apotek,Kimia Farma - Apotek,Tarakan,Kalimantan Utara,4.5
92568,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Palangkaraya,Kalimantan Tengah,4.4
30177,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4
98748,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bitung,Sulawesi Utara,4.9
35930,Apotek,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.1
70595,Apotek,Kimia Farma - Apotek,Garut,Jawa Barat,4.9
77824,Apotek,Kimia Farma - Apotek,Banda Aceh,Aceh,4.5
37801,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tasikmalaya,Jawa Barat,4.6
91943,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Solok,Sumatera Barat,5
68218,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Sukabumi,Jawa Barat,4.6
30178,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,4.8
55847,Apotek,Kimia Farma - Apotek,Subang,Jawa Barat,4.3
80673,Apotek,Kimia Farma - Apotek,Kendari,Sulawesi Tenggara,4.6
49876,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Purwokerto,Jawa Tengah,4
89609,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,4.9
86806,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Surabaya,Jawa Timur,4.7
48261,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Pontianak,Kalimantan Barat,4
60964,Apotek,Kimia Farma - Apotek,Pariaman,Sumatera Barat,4.3
21247,Apotek,Kimia Farma - Apotek,Karawang,Jawa Barat,4.7
79579,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Makassar,Sulawesi Selatan,4.3
66113,Apotek,Kimia Farma - Apotek,Bekasi,Jawa Barat,4
13953,Apotek,Kimia Farma - Apotek,Ternate,Maluku Utara,4.8
86503,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Semarang,Jawa Tengah,4.6
69213,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Padang,Sumatera Barat,4.8
18983,Apotek,Kimia Farma - Apotek,Solok,Sumatera Barat,4.8
22132,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.4
81512,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Palembang,Sumatera Selatan,4.2
40205,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tasikmalaya,Jawa Barat,4.1
68942,Apotek,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.8
92076,Apotek,Kimia Farma - Apotek,Batam,Kepulauan Riau,4
85716,Apotek,Kimia Farma - Apotek,Malang,Jawa Timur,5
54372,Apotek,Kimia Farma - Apotek,Padang,Sumatera Barat,4.2
94852,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tebing Tinggi,Sumatera Utara,4.9
82336,Apotek,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.2
20698,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Magelang,Jawa Tengah,4.1
95822,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Denpasar,Bali,4.6
90384,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cilacap,Jawa Tengah,4.9
15571,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kotamobagu,Sulawesi Utara,4.1
92475,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Yogyakarta,DI Yogyakarta,4
96500,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Probolinggo,Jawa Timur,4.7
83196,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Medan,Sumatera Utara,4.7
42814,Apotek,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.5
35721,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Pangkalpinang,Bangka Belitung,4.6
14495,Apotek,Kimia Farma - Apotek,Banjarmasin,Kalimantan Selatan,4.8
16743,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Payakumbuh,Sumatera Barat,4.7
89393,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,3.9
44246,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kupang,Nusa Tenggara Timur,4.4
88319,Apotek,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.8
17192,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Semarang,Jawa Tengah,4.7
24305,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kuningan,Jawa Barat,4
86704,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,3.9
71419,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.6
46468,Apotek,Kimia Farma - Apotek,Bima,Nusa Tenggara Barat,4.7
96304,Apotek,Kimia Farma - Apotek,Banjarmasin,Kalimantan Selatan,4.8
60036,Apotek,Kimia Farma - Apotek,Batam,Kepulauan Riau,4.9
47641,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Cilacap,Jawa Tengah,4.9
60936,Apotek,Kimia Farma - Apotek,Subang,Jawa Barat,4.8
64516,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kotamobagu,Sulawesi Utara,4.3
85753,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Sukabumi,Jawa Barat,4.4
62744,Apotek,Kimia Farma - Apotek,Sorong,Papua Barat,4.9
81451,Apotek,Kimia Farma - Apotek,Probolinggo,Jawa Timur,4.1
52619,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Yogyakarta,DI Yogyakarta,4.7
49604,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Padang,Sumatera Barat,4.2
84443,Apotek,Kimia Farma - Apotek,Tebing Tinggi,Sumatera Utara,4.2
69273,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Magelang,Jawa Tengah,4.8
53167,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ambon,Maluku,4.3
28211,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Medan,Sumatera Utara,4.6
29740,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.4
31337,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Deli Serdang,Sumatera Utara,4.4
49468,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Pangkalpinang,Bangka Belitung,4.7
31451,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Palu,Sulawesi Tengah,4.2
55995,Apotek,Kimia Farma - Apotek,Bandung,Jawa Barat,4.3
74125,Apotek,Kimia Farma - Apotek,Subang,Jawa Barat,4.8
14855,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tasikmalaya,Jawa Barat,4.8
38172,Apotek,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,5
62707,Apotek,Kimia Farma - Apotek,Mataram,Nusa Tenggara Barat,5
90029,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Purwokerto,Jawa Tengah,4.3
61081,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.9
30749,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Karawang,Jawa Barat,4.6
47105,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Balikpapan,Kalimantan Timur,4.6
25709,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kotamobagu,Sulawesi Utara,4.5
28273,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,4.4
22859,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tasikmalaya,Jawa Barat,4.4
51261,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kuningan,Jawa Barat,4.2
17469,Apotek,Kimia Farma - Apotek,Lubuklinggau,Sumatera Selatan,3.9
40028,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Balikpapan,Kalimantan Timur,4
48459,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Sibolga,Sumatera Utara,4
59614,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ciamis,Jawa Barat,4.9
42043,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Samarinda,Kalimantan Timur,4.5
35857,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Payakumbuh,Sumatera Barat,4.9
45422,Apotek,Kimia Farma - Apotek,Ternate,Maluku Utara,3.9
20957,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,4.7
25432,Apotek,Kimia Farma - Apotek,Cirebon,Jawa Barat,4.2
74649,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Dumai,Riau,4.4
46146,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tomohon,Sulawesi Utara,4.7
84760,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tarakan,Kalimantan Utara,4.2
18301,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ambon,Maluku,4.9
73436,Apotek,Kimia Farma - Apotek,Jambi,Jambi,4.4
99657,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Madiun,Jawa Timur,4.7
82315,Apotek,Kimia Farma - Apotek,Bogor,Jawa Barat,4.6
52775,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Subang,Jawa Barat,4.6
73588,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Tebing Tinggi,Sumatera Utara,4.5
87381,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tanjungpinang,Kepulauan Riau,4
68933,Apotek,Kimia Farma - Apotek,Bogor,Jawa Barat,4.9
50739,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kuningan,Jawa Barat,4.3
83742,Apotek,Kimia Farma - Apotek,Pematangsiantar,Sumatera Utara,4.8
76853,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Palu,Sulawesi Tengah,4.2
30917,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pariaman,Sumatera Barat,4.5
60234,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Purwokerto,Jawa Tengah,4.3
49545,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tarakan,Kalimantan Utara,4.8
83109,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Banda Aceh,Aceh,4.6
78794,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bontang,Kalimantan Timur,4.3
26392,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Pontianak,Kalimantan Barat,4.9
62246,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bima,Nusa Tenggara Barat,4.5
23470,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Lubuklinggau,Sumatera Selatan,5
42381,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Jambi,Jambi,4
21499,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pariaman,Sumatera Barat,4.3
23225,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Palembang,Sumatera Selatan,4.2
90210,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,4.2
40625,Apotek,Kimia Farma - Apotek,Karawang,Jawa Barat,4.4
62399,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Probolinggo,Jawa Timur,4.3
67955,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Balikpapan,Kalimantan Timur,4.7
33502,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Padang,Sumatera Barat,3.9
49494,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Cirebon,Jawa Barat,4.6
43334,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Payakumbuh,Sumatera Barat,5
88378,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pematangsiantar,Sumatera Utara,4.6
96720,Apotek,Kimia Farma - Apotek,Palangkaraya,Kalimantan Tengah,4
98349,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Magelang,Jawa Tengah,4
68358,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tomohon,Sulawesi Utara,4.2
14002,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Purwokerto,Jawa Tengah,4.5
19867,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Bima,Nusa Tenggara Barat,5
80387,Apotek,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.9
60481,Apotek,Kimia Farma - Apotek,Pekanbaru,Riau,4.1
11999,Apotek,Kimia Farma - Apotek,Tasikmalaya,Jawa Barat,4.1
87938,Apotek,Kimia Farma - Apotek,Samarinda,Kalimantan Timur,4.5
34260,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Tangerang,Banten,4.1
67338,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Surabaya,Jawa Timur,4.7
66153,Apotek,Kimia Farma - Apotek,Solok,Sumatera Barat,4.9
13831,Apotek,Kimia Farma - Apotek,Tebing Tinggi,Sumatera Utara,4.1
24294,Apotek,Kimia Farma - Apotek,Payakumbuh,Sumatera Barat,4.9
76761,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bitung,Sulawesi Utara,4.1
96742,Apotek,Kimia Farma - Apotek,Garut,Jawa Barat,4.4
37395,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Manado,Sulawesi Utara,4.5
68063,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Ternate,Maluku Utara,4.5
99442,Apotek,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.9
78167,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Pariaman,Sumatera Barat,4.8
45077,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Karawang,Jawa Barat,4.3
50569,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kupang,Nusa Tenggara Timur,4.7
27750,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Manado,Sulawesi Utara,4.6
70971,Apotek,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,4.8
69761,Apotek,Kimia Farma - Apotek,Subang,Jawa Barat,4.9
87272,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Pekanbaru,Riau,4.9
45521,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pekanbaru,Riau,4.8
41352,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Langsa,Aceh,4.4
58623,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bima,Nusa Tenggara Barat,4.4
90714,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Cikampek,Jawa Barat,4.2
85416,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Purwokerto,Jawa Tengah,4.1
65947,Apotek,Kimia Farma - Apotek,Pontianak,Kalimantan Barat,5
67860,Apotek,Kimia Farma - Apotek,Bontang,Kalimantan Timur,4.3
91201,Apotek,Kimia Farma - Apotek,Indramayu,Jawa Barat,4.7
63673,Apotek,Kimia Farma - Apotek,Sorong,Papua Barat,4.8
23057,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Gorontalo,Gorontalo,4.3
70739,Apotek,Kimia Farma - Apotek,Ciamis,Jawa Barat,4.2
61289,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Palembang,Sumatera Selatan,4
17541,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Mataram,Nusa Tenggara Barat,4.9
79763,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Sukabumi,Jawa Barat,4.7
85975,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Palangkaraya,Kalimantan Tengah,4.9
15144,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Mataram,Nusa Tenggara Barat,4.4
48039,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Pariaman,Sumatera Barat,4.8
34591,Apotek,Kimia Farma - Apotek,Jayapura,Papua,4.4
84213,Apotek,Kimia Farma - Apotek,Gorontalo,Gorontalo,4.2
66611,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.4
27754,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Kotamobagu,Sulawesi Utara,4.3
84975,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Bontang,Kalimantan Timur,4.1
41131,Apotek,Kimia Farma - Apotek,Yogyakarta,DI Yogyakarta,4.8
69575,Apotek,Kimia Farma - Apotek,Garut,Jawa Barat,4.2
66421,Apotek,Kimia Farma - Apotek,Balikpapan,Kalimantan Timur,5
14588,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Subang,Jawa Barat,4.1
36412,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Pariaman,Sumatera Barat,4.7
34393,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Ciamis,Jawa Barat,4.7
20073,Apotek,Kimia Farma - Apotek,Kendari,Sulawesi Tenggara,4
55402,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Purwakarta,Jawa Barat,4.9
80176,Apotek,Kimia Farma - Apotek,Dumai,Riau,4.7
71859,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Padang,Sumatera Barat,4.3
53876,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Pangkalpinang,Bangka Belitung,4.2
51944,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Medan,Sumatera Utara,4.6
74857,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Malang,Jawa Timur,3.9
58802,Klinik-Apotek-Laboratorium,Kimia Farma - Klinik-Apotek-Laboratorium,Mataram,Nusa Tenggara Barat,4.3
87710,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Kuningan,Jawa Barat,4.4
29115,Apotek,Kimia Farma - Apotek,Subang,Jawa Barat,4.7
38599,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Yogyakarta,DI Yogyakarta,4.8
48667,Apotek,Kimia Farma - Apotek,Cikampek,Jawa Barat,4.2
16311,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,4.6
30640,Apotek,Kimia Farma - Apotek,Pangkalpinang,Bangka Belitung,4.3
89772,Apotek,Kimia Farma - Apotek,Langsa,Aceh,3.9
48590,Klinik & Apotek,Kimia Farma - Klinik & Apotek,Garut,Jawa Barat,4.9
